_catalog_row,imdb_resolved_id,imdb_match_method,imdb_match_status,imdb_match_candidates
45386,tt7211840,exact_title_type_year,matched,1
45387,,,not_found,0
45388,tt7151596,existing_imdb_id,matched,1
45389,tt7192290,existing_imdb_id,matched,1
45390,tt7170694,exact_title_type_year,matched,1
45391,,,not_found,0
45392,,,not_found,0
45393,tt5942646,exact_title_type_year,matched,1
45394,,,not_found,0
45395,tt10886618,existing_imdb_id,matched,1
45396,,,not_found,0
45397,,,not_found,0
45398,,,not_found,0
45399,tt5987156,existing_imdb_id,matched,1
45400,,,not_found,0
45401,,,year_mismatch,1
45402,tt6589416,existing_imdb_id,matched,1
45403,tt11046222,existing_imdb_id,matched,1
45404,,,not_found,0
45405,,,not_found,0
45406,tt7315692,existing_imdb_id,matched,1
45407,tt7164372,exact_title_type_year,matched,1
45408,tt10059466,existing_imdb_id,matched,1
45409,tt7094842,exact_title_type_year,matched,1
45410,tt6218088,existing_imdb_id,matched,1
45411,tt7178294,existing_imdb_id,matched,1
45412,,,not_found_correct_type,0
45413,tt7748122,existing_imdb_id,matched,1
45414,tt6903214,exact_title_type_year,matched,1
45415,tt7569724,existing_imdb_id,matched,1
45416,tt6910040,existing_imdb_id,matched,1
45417,tt6903256,existing_imdb_id,matched,1
45418,tt7058506,existing_imdb_id,matched,1
45419,tt7030950,existing_imdb_id,matched,1
45420,tt7293016,existing_imdb_id,matched,1
45421,,,not_found,0
45422,,,not_found,0
45423,,,not_found,0
45424,tt6931486,existing_imdb_id,matched,1
45425,,,not_found,0
45426,tt6704696,exact_title_type_year,matched,1
45427,tt7262394,existing_imdb_id,matched,1
45428,,,not_found,0
45429,tt12063242,existing_imdb_id,matched,1
45430,tt7390750,existing_imdb_id,matched,1
45431,tt3641514,existing_imdb_id,matched,1
45432,tt7262928,existing_imdb_id,matched,1
45433,tt6664486,existing_imdb_id,matched,1
45434,tt7217186,existing_imdb_id,matched,1
45435,,,not_found,0
45436,tt7188964,existing_imdb_id,matched,1
45437,tt1877895,existing_imdb_id,matched,1
45438,tt7374508,exact_title_type_year,matched,1
45439,tt7787072,exact_title_type_year,matched,1
45440,tt7371948,existing_imdb_id,matched,1
45441,tt7122124,existing_imdb_id,matched,1
45442,tt27459098,exact_title_type_year,matched,1
45443,tt9511334,exact_title_type_year,matched,1
45444,,,not_found,0
45445,tt7141390,existing_imdb_id,matched,1
45446,tt7385350,exact_title_type_year,matched,1
45447,,,not_found,0
45448,,,not_found,0
45449,tt7044692,existing_imdb_id,matched,1
45450,tt7222090,existing_imdb_id,matched,1
45451,tt8688320,existing_imdb_id,matched,1
45452,tt6284774,existing_imdb_id,matched,1
45453,tt7950910,existing_imdb_id,matched,1
45454,tt7280826,exact_title_type_year,matched,1
45455,,,not_found,0
45456,tt7026436,existing_imdb_id,matched,1
45457,tt7615960,exact_title_type_year,matched,1
45458,tt7237794,existing_imdb_id,matched,1
45459,tt8420540,existing_imdb_id,matched,1
45460,tt6570046,existing_imdb_id,matched,1
45461,tt7766050,existing_imdb_id,matched,1
45462,,,not_found,0
45463,,,year_mismatch,1
45464,,,not_found,0
45465,tt6437058,existing_imdb_id,matched,1
45466,tt7142196,existing_imdb_id,matched,1
45467,,,not_found,0
45468,tt18573456,existing_imdb_id,matched,1
45469,tt6356668,existing_imdb_id,matched,1
45470,tt4888908,existing_imdb_id,matched,1
45471,tt7234712,exact_title_type_year,matched,1
45472,tt7077616,existing_imdb_id,matched,1
45473,tt9044912,existing_imdb_id,matched,1
45474,tt4193662,existing_imdb_id,matched,1
45475,tt6649682,existing_imdb_id,matched,1
45476,tt6112414,existing_imdb_id,matched,1
45477,tt7061840,existing_imdb_id,matched,1
45478,tt6966164,existing_imdb_id,matched,1
45479,,,not_found,0
45480,tt5436524,existing_imdb_id,matched,1
45481,tt6501858,existing_imdb_id,matched,1
45482,,,not_found,0
45483,tt7241134,existing_imdb_id,matched,1
45484,tt33472103,exact_title_type_year,matched,1
45485,tt5654660,existing_imdb_id,matched,1
45486,,,not_found,0
45487,tt7050084,existing_imdb_id,matched,1
45488,tt2947284,existing_imdb_id,matched,1
45489,,,not_found,0
45490,tt11593888,exact_title_type_year,matched,1
45491,,,not_found,0
45492,,,not_found,0
45493,tt6842242,existing_imdb_id,matched,1
45494,tt7308578,existing_imdb_id,matched,1
45495,tt4527488,existing_imdb_id,matched,1
45496,tt6393266,existing_imdb_id,matched,1
45497,tt7392140,exact_title_type_year,matched,1
45498,tt8082124,exact_title_type_year,matched,1
45499,tt14424616,exact_title_type_year,matched,1
45500,,,not_found,0
45501,tt5673878,existing_imdb_id,matched,1
45502,tt9241588,existing_imdb_id,matched,1
45503,tt6853288,existing_imdb_id,matched,1
45504,tt35511288,exact_title_type_year,matched,1
45505,,,not_found_correct_type,0
45506,,,not_found,0
45507,,,ambiguous_exact_year,2
45508,tt23666976,exact_title_type_year,matched,1
45509,,,not_found,0
45510,tt9078004,exact_title_type_year,matched,1
45511,,,not_found_correct_type,0
45512,tt7166474,exact_title_type_year,matched,1
45513,,,not_found,0
45514,tt6445410,existing_imdb_id,matched,1
45515,tt7222902,exact_title_type_year,matched,1
45516,tt6958840,existing_imdb_id,matched,1
45517,,,not_found,0
45518,tt6367940,existing_imdb_id,matched,1
45519,tt6825640,exact_title_type_year,matched,1
45520,,,not_found,0
45521,tt6576904,existing_imdb_id,matched,1
45522,tt6763662,exact_title_type_year,matched,1
45523,,,not_found,0
45524,tt8442184,existing_imdb_id,matched,1
45525,tt7605442,exact_title_type_year,matched,1
45526,tt6353166,existing_imdb_id,matched,1
45527,tt7817658,existing_imdb_id,matched,1
45528,tt8937648,existing_imdb_id,matched,1
45529,tt3370066,existing_imdb_id,matched,1
45530,tt6500572,exact_title_type_year,matched,1
45531,,,not_found,0
45532,,,not_found,0
45533,tt6235696,exact_title_type_year,matched,1
45534,tt6262968,exact_title_type_year,matched,1
45535,,,not_found,0
45536,,,not_found,0
45537,,,not_found,0
45538,tt7818280,existing_imdb_id,matched,1
45539,,,not_found,0
45540,tt6138612,exact_title_type_year,matched,1
45541,,,not_found_correct_type,0
45542,,,not_found,0
45543,tt9014802,existing_imdb_id,matched,1
45544,tt6483908,exact_title_type_year,matched,1
45545,tt6819032,exact_title_type_year,matched,1
45546,,,not_found,0
45547,,,not_found,0
45548,tt6263276,exact_title_type_year,matched,1
45549,tt8016084,exact_title_type_year,matched,1
45550,tt7131032,existing_imdb_id,matched,1
45551,,,not_found,0
45552,tt7058114,exact_title_type_year,matched,1
45553,,,not_found,0
45554,,,year_mismatch,1
45555,tt8262122,existing_imdb_id,matched,1
45556,,,not_found,0
45557,,,not_found,0
45558,,,not_found,0
45559,tt9110554,exact_title_type_year,matched,1
45560,tt8035266,existing_imdb_id,matched,1
45561,tt6812256,existing_imdb_id,matched,1
45562,,,not_found,0
45563,,,year_mismatch,1
45564,,,ambiguous_exact_year,2
45565,tt6287398,existing_imdb_id,matched,1
45566,tt6473478,exact_title_type_year,matched,1
45567,tt6579980,exact_title_type_year,matched,1
45568,tt6497420,exact_title_type_year,matched,1
45569,,,ambiguous_exact_year,2
45570,,,not_found,0
45571,tt7245078,exact_title_type_year,matched,1
45572,,,not_found,0
45573,,,not_found,0
45574,tt11091922,existing_imdb_id,matched,1
45575,tt6329316,existing_imdb_id,matched,1
45576,,,not_found,0
45577,,,not_found,0
45578,tt14025554,existing_imdb_id,matched,1
45579,tt6918180,exact_title_type_year,matched,1
45580,tt27688206,exact_title_type_year,matched,1
45581,tt7972680,exact_title_type_year,matched,1
45582,tt7130388,exact_title_type_year,matched,1
45583,,,not_found,0
45584,tt7279130,existing_imdb_id,matched,1
45585,,,not_found,0
45586,,,not_found_correct_type,0
45587,,,not_found,0
45588,tt7141916,existing_imdb_id,matched,1
45589,,,not_found,0
45590,tt7016256,existing_imdb_id,matched,1
45591,,,year_mismatch,2
45592,tt14004708,exact_title_type_year,matched,1
45593,tt7244118,existing_imdb_id,matched,1
45594,,,not_found,0
45595,tt5992438,existing_imdb_id,matched,1
45596,tt6402052,existing_imdb_id,matched,1
45597,tt8524652,existing_imdb_id,matched,1
45598,tt6950466,existing_imdb_id,matched,1
45599,,,not_found,0
45600,,,not_found,0
45601,tt7099078,existing_imdb_id,matched,1
45602,tt13878740,exact_title_type_year,matched,1
45603,tt8463860,existing_imdb_id,matched,1
45604,,,year_mismatch,4
45605,tt0367441,exact_title_type_year,matched,1
45606,tt6714616,existing_imdb_id,matched,1
45607,,,not_found,0
45608,tt6397256,existing_imdb_id,matched,1
45609,,,not_found,0
45610,tt7081512,existing_imdb_id,matched,1
45611,tt6605972,exact_title_type_year,matched,1
45612,tt6703498,existing_imdb_id,matched,1
45613,tt6501954,exact_title_type_year,matched,1
45614,tt6465378,exact_title_type_year,matched,1
45615,,,not_found,0
45616,tt2150281,existing_imdb_id,matched,1
45617,tt6548416,existing_imdb_id,matched,1
45618,tt6134022,existing_imdb_id,matched,1
45619,tt9695388,existing_imdb_id,matched,1
45620,tt6484082,exact_title_type_year,matched,1
45621,,,not_found,0
45622,,,not_found,0
45623,,,not_found,0
45624,tt6995958,existing_imdb_id,matched,1
45625,tt7005902,existing_imdb_id,matched,1
45626,tt7149956,existing_imdb_id,matched,1
45627,tt6535698,exact_title_type_year,matched,1
45628,,,not_found,0
45629,tt8353940,existing_imdb_id,matched,1
45630,tt6408292,existing_imdb_id,matched,1
45631,tt5881406,existing_imdb_id,matched,1
45632,tt21086460,existing_imdb_id,matched,1
45633,tt12797044,existing_imdb_id,matched,1
45634,tt6493898,existing_imdb_id,matched,1
45635,,,not_found,0
45636,,,not_found,0
45637,tt36373587,exact_title_type_year,matched,1
45638,tt6110386,existing_imdb_id,matched,1
45639,,,not_found,0
45640,tt6415656,existing_imdb_id,matched,1
45641,tt7107142,existing_imdb_id,matched,1
45642,tt21624800,exact_title_type_year_plus_minus_one,matched,1
45643,tt10217792,existing_imdb_id,matched,1
45644,tt7787050,existing_imdb_id,matched,1
45645,,,not_found,0
45646,tt6814144,existing_imdb_id,matched,1
45647,,,not_found,0
45648,tt7626452,exact_title_type_year,matched,1
45649,tt7827418,existing_imdb_id,matched,1
45650,,,year_mismatch,2
45651,,,not_found,0
45652,tt6837672,existing_imdb_id,matched,1
45653,tt7043084,existing_imdb_id,matched,1
45654,,,not_found,0
45655,,,not_found,0
45656,tt7209820,existing_imdb_id,matched,1
45657,tt6060746,exact_title_type_year,matched,1
45658,tt7488548,existing_imdb_id,matched,1
45659,tt7256574,existing_imdb_id,matched,1
45660,tt6776280,existing_imdb_id,matched,1
45661,tt7115722,exact_title_type_year,matched,1
45662,tt9800068,existing_imdb_id,matched,1
45663,,,not_found,0
45664,tt5891134,exact_title_type_year_plus_minus_one,matched,1
45665,tt6523170,existing_imdb_id,matched,1
45666,tt7272278,exact_title_type_year,matched,1
45667,tt11412316,existing_imdb_id,matched,1
45668,tt6459424,existing_imdb_id,matched,1
45669,tt6619592,exact_title_type_year,matched,1
45670,tt6634050,exact_title_type_year,matched,1
45671,tt6963336,exact_title_type_year,matched,1
45672,tt33475031,exact_title_type_year,matched,1
45673,,,not_found,0
45674,tt9894086,existing_imdb_id,matched,1
45675,tt6553808,existing_imdb_id,matched,1
45676,tt10929932,exact_title_type_year,matched,1
45677,tt7311012,exact_title_type_year,matched,1
45678,,,not_found,0
45679,,,not_found,0
45680,tt9027566,existing_imdb_id,matched,1
45681,tt5641508,existing_imdb_id,matched,1
45682,tt7356782,exact_title_type_year,matched,1
45683,tt7358952,existing_imdb_id,matched,1
45684,tt7664388,existing_imdb_id,matched,1
45685,tt7724320,existing_imdb_id,matched,1
45686,,,not_found,0
45687,,,not_found,0
45688,tt10115426,exact_title_type_year,matched,1
45689,tt7909708,existing_imdb_id,matched,1
45690,tt33345570,exact_title_type_year,matched,1
45691,tt7359600,exact_title_type_year,matched,1
45692,tt7766172,existing_imdb_id,matched,1
45693,,,not_found,0
45694,tt32606635,exact_title_type_year,matched,1
45695,,,not_found,0
45696,tt6397368,exact_title_type_year,matched,1
45697,,,not_found,0
45698,tt6061154,existing_imdb_id,matched,1
45699,,,year_mismatch,1
45700,,,not_found,0
45701,,,not_found,0
45702,,,not_found,0
45703,tt7893262,existing_imdb_id,matched,1
45704,tt6091694,exact_title_type_year,matched,1
45705,tt6475246,existing_imdb_id,matched,1
45706,tt6484500,existing_imdb_id,matched,1
45707,tt6920310,existing_imdb_id,matched,1
45708,,,not_found,0
45709,,,year_mismatch,5
45710,tt7491974,existing_imdb_id,matched,1
45711,,,not_found,0
45712,tt6936670,existing_imdb_id,matched,1
45713,,,not_found,0
45714,tt6214876,existing_imdb_id,matched,1
45715,tt6544832,exact_title_type_year,matched,1
45716,,,not_found,0
45717,tt6528762,exact_title_type_year,matched,1
45718,,,not_found,0
45719,,,not_found,0
45720,tt6954882,existing_imdb_id,matched,1
45721,tt6176132,exact_title_type_year_plus_minus_one,matched,1
45722,,,not_found,0
45723,tt9852100,exact_title_type_year_plus_minus_one,matched,1
45724,tt7118084,exact_title_type_year,matched,1
45725,,,not_found,0
45726,,,year_mismatch,1
45727,,,not_found,0
45728,tt7798080,exact_title_type_year,matched,1
45729,tt6810962,existing_imdb_id,matched,1
45730,tt6536348,existing_imdb_id,matched,1
45731,,,not_found,0
45732,tt6536562,existing_imdb_id,matched,1
45733,,,not_found,0
45734,,,ambiguous_exact_year,2
45735,tt33083489,exact_title_type_year,matched,1
45736,tt6287382,existing_imdb_id,matched,1
45737,,,not_found,0
45738,,,not_found,0
45739,tt4621870,existing_imdb_id,matched,1
45740,,,not_found,0
45741,tt11803386,existing_imdb_id,matched,1
45742,tt8688630,existing_imdb_id,matched,1
45743,tt3103298,existing_imdb_id,matched,1
45744,,,not_found,0
45745,tt8225556,exact_title_type_year,matched,1
45746,,,not_found,0
45747,tt8548754,exact_title_type_year,matched,1
45748,tt7078238,exact_title_type_year,matched,1
45749,tt6678852,existing_imdb_id,matched,1
45750,,,not_found,0
45751,,,not_found,0
45752,tt6529388,exact_title_type_year,matched,1
45753,tt6494296,exact_title_type_year,matched,1
45754,tt6466504,exact_title_type_year,matched,1
45755,tt6213816,exact_title_type_year,matched,1
45756,,,not_found,0
45757,,,not_found,0
45758,tt6076162,existing_imdb_id,matched,1
45759,tt7151584,existing_imdb_id,matched,1
45760,tt9898666,existing_imdb_id,matched,1
45761,tt9278354,exact_title_type_year_plus_minus_one,matched,1
45762,tt7297280,exact_title_type_year,matched,1
45763,tt9546976,existing_imdb_id,matched,1
45764,tt7121864,exact_title_type_year,matched,1
45765,tt7439928,exact_title_type_year,matched,1
45766,tt4969478,existing_imdb_id,matched,1
45767,,,not_found_correct_type,0
45768,,,not_found,0
45769,tt6388578,existing_imdb_id,matched,1
45770,tt8536308,exact_title_type_year,matched,1
45771,,,not_found,0
45772,,,year_mismatch,2
45773,tt6748366,existing_imdb_id,matched,1
45774,tt8343728,existing_imdb_id,matched,1
45775,,,not_found,0
45776,tt6580906,exact_title_type_year,matched,1
45777,,,not_found,0
45778,,,not_found,0
45779,tt5594768,exact_title_type_year,matched,1
45780,tt9088340,exact_title_type_year,matched,1
45781,tt6672370,existing_imdb_id,matched,1
45782,,,not_found,0
45783,tt10555728,existing_imdb_id,matched,1
45784,tt7644528,existing_imdb_id,matched,1
45785,,,not_found,0
45786,,,not_found,0
45787,tt35156077,exact_title_type_year,matched,1
45788,,,not_found,0
45789,tt6727310,existing_imdb_id,matched,1
45790,tt7084600,exact_title_type_year,matched,1
45791,tt7177210,exact_title_type_year,matched,1
45792,tt27486976,exact_title_type_year,matched,1
45793,,,not_found,0
45794,tt6834120,existing_imdb_id,matched,1
45795,tt29106984,exact_title_type_year,matched,1
45796,tt37884323,exact_title_type_year,matched,1
45797,tt12922822,exact_title_type_year,matched,1
45798,,,not_found,0
45799,,,not_found,0
45800,tt6478406,existing_imdb_id,matched,1
45801,tt32445949,exact_title_type_year,matched,1
45802,tt6454760,exact_title_type_year,matched,1
45803,tt5704366,exact_title_type_year,matched,1
45804,,,not_found,0
45805,tt6294486,exact_title_type_year,matched,1
45806,tt21250022,exact_title_type_year,matched,1
45807,,,year_mismatch,1
45808,,,not_found,0
45809,tt8465918,existing_imdb_id,matched,1
45810,tt7062944,existing_imdb_id,matched,1
45811,tt6951686,existing_imdb_id,matched,1
45812,,,not_found,0
45813,tt8584778,existing_imdb_id,matched,1
45814,,,not_found,0
45815,tt7138040,existing_imdb_id,matched,1
45816,tt6949478,existing_imdb_id,matched,1
45817,tt5772324,exact_title_type_year_plus_minus_one,matched,1
45818,tt6917420,existing_imdb_id,matched,1
45819,,,year_mismatch,14
45820,tt7111482,exact_title_type_year,matched,1
45821,tt7172080,existing_imdb_id,matched,1
45822,tt16444020,exact_title_type_year,matched,1
45823,,existing_imdb_id,existing_id_not_in_title_basics,0
45824,,,not_found,0
45825,,,not_found,0
45826,,,not_found,0
45827,tt6422842,exact_title_type_year,matched,1
45828,,,not_found,0
45829,tt8107992,existing_imdb_id,matched,1
45830,tt10162630,existing_imdb_id,matched,1
45831,tt7080092,existing_imdb_id,matched,1
45832,tt6938094,existing_imdb_id,matched,1
45833,tt7236044,existing_imdb_id,matched,1
45834,tt6539474,exact_title_type_year,matched,1
45835,tt6562134,exact_title_type_year,matched,1
45836,,,not_found,0
45837,tt6272384,existing_imdb_id,matched,1
45838,tt6710612,existing_imdb_id,matched,1
45839,,,not_found,0
45840,tt6416520,exact_title_type_year,matched,1
45841,tt6511722,exact_title_type_year,matched,1
45842,tt3179642,existing_imdb_id,matched,1
45843,,,not_found,0
45844,,,not_found_correct_type,0
45845,,,not_found,0
45846,tt13846694,exact_title_type_year,matched,1
45847,tt6686242,exact_title_type_year,matched,1
45848,tt5038900,exact_title_type_year,matched,1
45849,tt5591136,existing_imdb_id,matched,1
45850,,,not_found,0
45851,,,not_found,0
45852,tt6628438,existing_imdb_id,matched,1
45853,tt6586510,exact_title_type_year,matched,1
45854,tt6581426,exact_title_type_year,matched,1
45855,,,not_found,0
45856,tt7313412,exact_title_type_year,matched,1
45857,tt6596634,exact_title_type_year,matched,1
45858,tt7108160,exact_title_type_year,matched,1
45859,,,not_found,0
45860,,,not_found,0
45861,tt6350734,exact_title_type_year_plus_minus_one,matched,1
45862,,,not_found,0
45863,,,not_found,0
45864,tt39316351,exact_title_type_year,matched,1
45865,,,not_found,0
45866,tt6605346,existing_imdb_id,matched,1
45867,,,not_found,0
45868,tt6942048,existing_imdb_id,matched,1
45869,tt6290542,existing_imdb_id,matched,1
45870,tt6817676,exact_title_type_year,matched,1
45871,,,year_mismatch,1
45872,,,not_found,0
45873,tt6585088,existing_imdb_id,matched,1
45874,tt6078850,existing_imdb_id,matched,1
45875,tt7423526,existing_imdb_id,matched,1
45876,,,not_found,0
45877,,,not_found,0
45878,,,year_mismatch,1
45879,tt7738290,existing_imdb_id,matched,1
45880,,,not_found,0
45881,tt9528102,existing_imdb_id,matched,1
45882,,,not_found,0
45883,tt5957766,existing_imdb_id,matched,1
45884,tt6541874,exact_title_type_year,matched,1
45885,tt6304676,existing_imdb_id,matched,1
45886,tt8111476,existing_imdb_id,matched,1
45887,,,not_found,0
45888,tt14094372,existing_imdb_id,matched,1
45889,tt13020234,existing_imdb_id,matched,1
45890,,,not_found,0
45891,,,not_found,0
45892,,,year_mismatch,3
45893,,,not_found,0
45894,tt6430168,exact_title_type_year,matched,1
45895,,,not_found,0
45896,,,year_mismatch,1
45897,,,not_found,0
45898,,,not_found,0
45899,tt6740188,exact_title_type_year,matched,1
45900,tt14250982,exact_title_type_year,matched,1
45901,tt6852266,existing_imdb_id,matched,1
45902,tt7006818,exact_title_type_year,matched,1
45903,tt14271192,exact_title_type_year,matched,1
45904,,,not_found,0
45905,tt20356572,exact_title_type_year,matched,1
45906,,,not_found,0
45907,tt6481008,existing_imdb_id,matched,1
45908,tt6386436,existing_imdb_id,matched,1
45909,tt6936516,existing_imdb_id,matched,1
45910,tt7075142,existing_imdb_id,matched,1
45911,tt7074992,existing_imdb_id,matched,1
45912,tt7094956,existing_imdb_id,matched,1
45913,tt7056766,existing_imdb_id,matched,1
45914,tt7074940,existing_imdb_id,matched,1
45915,tt7094798,existing_imdb_id,matched,1
45916,tt6185118,existing_imdb_id,matched,1
45917,tt13399566,existing_imdb_id,matched,1
45918,tt6533132,existing_imdb_id,matched,1
45919,tt19267254,exact_title_type_year,matched,1
45920,tt7528122,existing_imdb_id,matched,1
45921,tt6858146,exact_title_type_year,matched,1
45922,tt6905468,existing_imdb_id,matched,1
45923,tt5921254,existing_imdb_id,matched,1
45924,tt7313410,exact_title_type_year,matched,1
45925,tt6832482,exact_title_type_year,matched,1
45926,tt6992876,existing_imdb_id,matched,1
45927,tt8513030,exact_title_type_year_plus_minus_one,matched,1
45928,tt7618292,existing_imdb_id,matched,1
45929,tt7521734,existing_imdb_id,matched,1
45930,,,not_found,0
45931,tt7608190,existing_imdb_id,matched,1
45932,tt21280116,exact_title_type_year,matched,1
45933,,existing_imdb_id,existing_id_not_in_title_basics,0
45934,,,not_found,0
45935,tt10539140,exact_title_type_year_plus_minus_one,matched,1
45936,tt9728290,exact_title_type_year,matched,1
45937,tt6058498,existing_imdb_id,matched,1
45938,tt10674032,exact_title_type_year,matched,1
45939,tt9022908,existing_imdb_id,matched,1
45940,,,not_found,0
45941,,,year_mismatch,2
45942,tt6842890,existing_imdb_id,matched,1
45943,,,not_found,0
45944,,,not_found,0
45945,tt34259185,exact_title_type_year,matched,1
45946,,,not_found_correct_type,0
45947,tt7323006,exact_title_type_year,matched,1
45948,,,not_found,0
45949,tt15342954,exact_title_type_year,matched,1
45950,tt7070514,existing_imdb_id,matched,1
45951,tt6767078,existing_imdb_id,matched,1
45952,,,not_found,0
45953,tt6612200,existing_imdb_id,matched,1
45954,tt6581124,exact_title_type_year,matched,1
45955,tt7560798,exact_title_type_year,matched,1
45956,tt7585324,exact_title_type_year,matched,1
45957,,,not_found,0
45958,tt14257682,exact_title_type_year,matched,1
45959,tt7955184,existing_imdb_id,matched,1
45960,tt6814398,existing_imdb_id,matched,1
45961,tt7502274,existing_imdb_id,matched,1
45962,,,not_found,0
45963,tt8237738,existing_imdb_id,matched,1
45964,tt8698322,exact_title_type_year,matched,1
45965,,,not_found,0
45966,,,not_found,0
45967,tt7161218,existing_imdb_id,matched,1
45968,,,not_found_correct_type,0
45969,,,not_found,0
45970,tt6684294,exact_title_type_year,matched,1
45971,,,not_found_correct_type,0
45972,,,not_found,0
45973,tt8331900,exact_title_type_year,matched,1
45974,,,not_found,0
45975,tt10868714,existing_imdb_id,matched,1
45976,tt7216296,exact_title_type_year,matched,1
45977,,,year_mismatch,2
45978,,,not_found,0
45979,,,not_found,0
45980,tt5851908,existing_imdb_id,matched,1
45981,tt7549864,existing_imdb_id,matched,1
45982,tt33475404,exact_title_type_year,matched,1
45983,tt7322926,existing_imdb_id,matched,1
45984,tt33477803,exact_title_type_year,matched,1
45985,,,year_mismatch,1
45986,,,not_found,0
45987,,,not_found,0
45988,tt6374326,existing_imdb_id,matched,1
45989,tt11859974,existing_imdb_id,matched,1
45990,,,not_found,0
45991,,,not_found,0
45992,tt6903120,existing_imdb_id,matched,1
45993,,,not_found,0
45994,,,not_found,0
45995,,,not_found,0
45996,,,not_found,0
45997,tt6412978,existing_imdb_id,matched,1
45998,,,not_found,0
45999,tt5896814,existing_imdb_id,matched,1
46000,tt5372890,existing_imdb_id,matched,1
46001,,,not_found_correct_type,0
46002,tt7492122,existing_imdb_id,matched,1
46003,,,year_mismatch,1
46004,tt8069682,existing_imdb_id,matched,1
46005,,,not_found,0
46006,,,not_found,0
46007,,,not_found,0
46008,,,not_found,0
46009,tt7189506,exact_title_type_year,matched,1
46010,,,not_found,0
46011,,,not_found,0
46012,tt6961848,exact_title_type_year,matched,1
46013,tt6754410,exact_title_type_year,matched,1
46014,,,not_found,0
46015,tt6731528,existing_imdb_id,matched,1
46016,tt9651306,existing_imdb_id,matched,1
46017,tt8649544,existing_imdb_id,matched,1
46018,tt9025100,existing_imdb_id,matched,1
46019,tt7166518,existing_imdb_id,matched,1
46020,,,not_found,0
46021,tt6235602,existing_imdb_id,matched,1
46022,,,year_mismatch,1
46023,tt7102832,existing_imdb_id,matched,1
46024,,,not_found,0
46025,tt6065844,existing_imdb_id,matched,1
46026,tt6873628,existing_imdb_id,matched,1
46027,tt9251348,existing_imdb_id,matched,1
46028,tt6011474,existing_imdb_id,matched,1
46029,,,not_found,0
46030,tt28308162,exact_title_type_year,matched,1
46031,,,not_found,0
46032,tt5338544,existing_imdb_id,matched,1
46033,tt7605494,existing_imdb_id,matched,1
46034,tt18070290,exact_title_type_year,matched,1
46035,,,not_found,0
46036,,,not_found,0
46037,,,not_found,0
46038,tt6704040,existing_imdb_id,matched,1
46039,tt6887288,existing_imdb_id,matched,1
46040,tt5894272,existing_imdb_id,matched,1
46041,tt6542060,existing_imdb_id,matched,1
46042,tt10283742,exact_title_type_year,matched,1
46043,tt7917804,exact_title_type_year,matched,1
46044,,,not_found,0
46045,tt40569910,exact_title_type_year,matched,1
46046,tt5847156,existing_imdb_id,matched,1
46047,tt9048884,exact_title_type_year,matched,1
46048,tt6227754,existing_imdb_id,matched,1
46049,tt8140132,existing_imdb_id,matched,1
46050,tt7878830,existing_imdb_id,matched,1
46051,tt6579366,existing_imdb_id,matched,1
46052,tt1241325,existing_imdb_id,matched,1
46053,,,not_found,0
46054,tt7007236,existing_imdb_id,matched,1
46055,tt11028444,exact_title_type_year,matched,1
46056,tt34914372,exact_title_type_year,matched,1
46057,tt6650098,existing_imdb_id,matched,1
46058,tt7510930,existing_imdb_id,matched,1
46059,,,not_found,0
46060,tt6569896,existing_imdb_id,matched,1
46061,tt13640574,existing_imdb_id,matched,1
46062,tt9077108,exact_title_type_year,matched,1
46063,tt6674310,existing_imdb_id,matched,1
46064,tt7610342,exact_title_type_year_plus_minus_one,matched,1
46065,tt6496168,existing_imdb_id,matched,1
46066,tt41228128,exact_title_type_year,matched,1
46067,tt7040064,exact_title_type_year,matched,1
46068,,,not_found,0
46069,,,not_found,0
46070,tt21191658,exact_title_type_year,matched,1
46071,tt6642842,exact_title_type_year,matched,1
46072,tt8851444,existing_imdb_id,matched,1
46073,tt7013036,exact_title_type_year,matched,1
46074,,,not_found,0
46075,tt7181320,exact_title_type_year,matched,1
46076,tt14273738,existing_imdb_id,matched,1
46077,tt11842958,existing_imdb_id,matched,1
46078,tt6093350,existing_imdb_id,matched,1
46079,tt6445478,existing_imdb_id,matched,1
46080,,,not_found,0
46081,,existing_imdb_id,existing_id_not_in_title_basics,0
46082,tt6986448,existing_imdb_id,matched,1
46083,tt14907098,exact_title_type_year,matched,1
46084,tt6038946,existing_imdb_id,matched,1
46085,tt7560098,existing_imdb_id,matched,1
46086,tt7160640,existing_imdb_id,matched,1
46087,tt6562902,exact_title_type_year,matched,1
46088,tt2095670,existing_imdb_id,matched,1
46089,,,not_found,0
46090,,,not_found,0
46091,,,not_found,0
46092,,,not_found,0
46093,,,not_found,0
46094,,,not_found,0
46095,tt6317030,existing_imdb_id,matched,1
46096,tt8773746,exact_title_type_year,matched,1
46097,tt10092802,exact_title_type_year,matched,1
46098,tt7108184,existing_imdb_id,matched,1
46099,,,not_found,0
46100,,,not_found,0
46101,tt6977698,existing_imdb_id,matched,1
46102,,,not_found,0
46103,tt10053044,existing_imdb_id,matched,1
46104,tt6125832,existing_imdb_id,matched,1
46105,tt6405172,existing_imdb_id,matched,1
46106,tt41698392,exact_title_type_year,matched,1
46107,tt6591556,existing_imdb_id,matched,1
46108,tt6994582,exact_title_type_year,matched,1
46109,tt7537488,exact_title_type_year,matched,1
46110,,,not_found,0
46111,tt6672786,exact_title_type_year,matched,1
46112,,,not_found,0
